participant_group,round,player_name,team,team_code,position,effective_position,is_playing_xi,sub_order,captain_flag,vice_flag,fantasy_points_final,potm_bonus,points_multiplier,counted_points,counted_points_type,subbed_out,subbed_in,final_playing_xi,team_round,match_date,match_id,chip_converter,chip_best11,chip_flexicap,chip_matchwinner,points_breakdown_str
Group 1,6,Anrich Nortje,South Africa,SA,BOWL,BOWL,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,6,2026-02-26,1512765,0,0,0,0,DID NOT PLAY
Group 1,6,Naseem Shah,Pakistan,PAK,BOWL,BOWL,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,6,2026-02-24,1512763,0,0,0,0,DID NOT PLAY
Group 1,6,Steven Smith,Australia,AUS,BAT,BAT,0,1,0,0,0.0,0,1,0.0,SUB,0,0,0,6,,nan,0,0,0,0,DID NOT PLAY
Group 1,6,Marcus Stoinis,Australia,AUS,AR,AR,0,3,0,0,0.0,0,1,0.0,SUB,0,0,0,6,,nan,0,0,0,0,DID NOT PLAY
Group 1,6,Nathan Ellis,Australia,AUS,BOWL,BOWL,0,4,0,0,0.0,0,1,0.0,SUB,0,0,0,6,,nan,0,0,0,0,DID NOT PLAY
Group 1,6,Xavier Bartlett,Australia,AUS,BOWL,BOWL,0,2,0,0,0.0,0,1,0.0,SUB,0,0,0,6,,nan,0,0,0,0,DID NOT PLAY
Group 2,6,Philip Salt,England,ENG,WK,WK,1,0,0,0,2.0,0,1,2.0,PLAYING_XI,0,0,1,6,2026-02-24,1512763,0,0,0,0,Duck: 0 → -2 | Announced: 1 → 4
Group 2,6,Sahibzada Farhan,Pakistan,PAK,WK,WK,1,0,0,0,125.0,0,1,125.0,PLAYING_XI,0,0,1,6,2026-02-24,1512763,0,0,0,0,Runs: 63 → 63 | Fours: 7 → 28 | Sixes: 2 → 12 | Runs milestone bonus: 63 → 8 | Catches: 1 → 8 | Strike Rate: 143.18 → 2 | Announced: 1 → 4
Group 2,6,Shai Hope,West Indies,WI,WK,WK,1,0,0,0,36.0,0,1,36.0,PLAYING_XI,0,0,1,6,2026-02-26,1512765,0,0,0,0,Runs: 16 → 16 | Fours: 1 → 4 | Sixes: 2 → 12 | Announced: 1 → 4
Group 2,6,Tom Banton,England,ENG,WK,WK,1,0,0,0,6.0,0,1,6.0,PLAYING_XI,0,0,1,6,2026-02-24,1512763,0,0,0,0,Runs: 2 → 2 | Announced: 1 → 4
Group 2,6,Fakhar Zaman,Pakistan,PAK,BAT,BAT,1,0,0,0,57.0,0,1,57.0,PLAYING_XI,0,0,1,6,2026-02-24,1512763,0,0,0,0,Runs: 25 → 25 | Fours: 2 → 8 | Sixes: 2 → 12 | Runs milestone bonus: 25 → 4 | Strike Rate: 156.25 → 4 | Announced: 1 → 4
Group 2,6,Ishan Kishan,India,IND,WK,BAT,1,0,1,0,80.0,0,2,160.0,PLAYING_XI,0,0,1,6,2026-02-26,1512766,1,0,0,0,Runs: 38 → 38 | Fours: 4 → 16 | Sixes: 1 → 6 | Runs milestone bonus: 38 → 4 | Catches: 1 → 8 | Strike Rate: 158.33 → 4 | Announced: 1 → 4
Group 2,6,Daryl Mitchell,New Zealand,NZ,AR,AR,1,0,0,0,23.0,0,1,23.0,PLAYING_XI,0,0,1,6,2026-02-25,1512764,0,0,0,0,Runs: 3 → 3 | Catches: 2 → 16 | Announced: 1 → 4
Group 2,6,Gudakesh Motie,West Indies,WI,AR,AR,1,0,0,0,-1.0,0,1,-1.0,PLAYING_XI,0,0,1,6,2026-02-26,1512765,0,0,0,0,Dot balls: 1 → 1 | Economy Rate: 12.0 → -6 | Announced: 1 → 4
Group 2,6,Arshdeep Singh,India,IND,BOWL,BOWL,1,0,0,0,128.0,0,1,128.0,PLAYING_XI,0,0,1,6,2026-02-26,1512766,0,0,0,0,Wickets: 3 → 90 | LBW/Bowled bonus: 2 → 16 | 3-Wicket bonus: 3 → 4 | Dot balls: 12 → 12 | Economy Rate: 6.0 → 2 | Announced: 1 → 4
Group 2,6,Jacob Duffy,New Zealand,NZ,BOWL,BOWL,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,6,2026-02-25,1512764,0,0,0,0,DID NOT PLAY
Group 2,6,Matthew Forde,West Indies,WI,BOWL,BOWL,1,0,0,0,29.0,0,1,29.0,PLAYING_XI,0,0,1,6,2026-02-26,1512765,0,0,0,0,Runs: 11 → 11 | Fours: 1 → 4 | Sixes: 1 → 6 | Dot balls: 6 → 6 | Economy Rate: 10.0 → -2 | Announced: 1 → 4
Group 2,6,Matt Renshaw,Australia,AUS,BAT,BAT,0,4,0,0,0.0,0,1,0.0,SUB,0,0,0,6,,nan,0,0,0,0,DID NOT PLAY
Group 2,6,Rinku Singh,India,IND,BAT,BAT,0,1,0,0,0.0,0,1,0.0,SUB,0,0,0,6,2026-02-26,1512766,0,0,0,0,DID NOT PLAY
Group 2,6,Quentin Sampson,West Indies,WI,AR,AR,0,2,0,0,0.0,0,1,0.0,SUB,0,0,0,6,2026-02-26,1512765,0,0,0,0,DID NOT PLAY
Group 2,6,Fazalhaq Farooqi,Afghanistan,AFG,BOWL,BOWL,0,3,0,0,0.0,0,1,0.0,SUB,0,0,0,6,,nan,0,0,0,0,DID NOT PLAY
Group 3,6,Jos Buttler,England,ENG,WK,WK,1,0,0,0,12.0,0,1,12.0,PLAYING_XI,0,0,1,6,2026-02-24,1512763,0,0,0,0,Runs: 2 → 2 | Runout - indirect: 1 → 6 | Announced: 1 → 4
Group 3,6,David Miller,South Africa,SA,BAT,BAT,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,6,2026-02-26,1512765,0,0,0,0,DID NOT PLAY
Group 3,6,Pavan Rathnayake,Sri Lanka,SL,BAT,BAT,1,0,0,0,10.0,0,1,10.0,PLAYING_XI,0,0,1,6,2026-02-25,1512764,0,0,0,0,Runs: 10 → 10 | Strike Rate: 55.56 → -4 | Announced: 1 → 4
Group 3,6,Rovman Powell,West Indies,WI,BAT,BAT,1,0,0,0,17.0,0,1,17.0,PLAYING_XI,0,0,1,6,2026-02-26,1512765,0,0,0,0,Runs: 9 → 9 | Fours: 1 → 4 | Announced: 1 → 4
Group 3,6,Dunith Wellalage,Sri Lanka,SL,AR,AR,1,0,0,0,100.0,0,1,100.0,PLAYING_XI,0,0,1,6,2026-02-25,1512764,0,0,0,0,Runs: 29 → 29 | Fours: 2 → 8 | Sixes: 1 → 6 | Runs milestone bonus: 29 → 4 | Wickets: 1 → 30 | LBW/Bowled bonus: 1 → 8 | Dot balls: 9 → 9 | Economy Rate: 6.75 → 2 | Announced: 1 → 4
Group 3,6,Gulbadin Naib,Afghanistan,AFG,AR,AR,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,6,,nan,0,0,0,0,DID NOT PLAY
Group 3,6,Akeal Hosein,West Indies,WI,BOWL,BOWL,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,6,2026-02-26,1512765,0,0,0,0,DID NOT PLAY
Group 3,6,Ish Sodhi,New Zealand,NZ,BOWL,BOWL,1,0,0,0,8.0,0,1,8.0,PLAYING_XI,0,0,1,6,2026-02-25,1512764,0,0,0,0,Dot balls: 2 → 2 | Economy Rate: 6.5 → 2 | Announced: 1 → 4
Group 3,6,Jasprit Bumrah,India,IND,BOWL,BOWL,1,0,1,0,12.0,0,2,24.0,PLAYING_XI,0,0,1,6,2026-02-26,1512766,0,0,0,0,Dot balls: 8 → 8 | Announced: 1 → 4
Group 3,6,Jofra Archer,England,ENG,BOWL,BOWL,1,0,0,0,83.0,0,1,83.0,PLAYING_XI,0,0,1,6,2026-02-24,1512763,0,0,0,0,Runs: 5 → 5 | Fours: 1 → 4 | Wickets: 2 → 60 | Dot balls: 10 → 10 | Announced: 1 → 4
Group 3,6,Matt Henry,New Zealand,NZ,BOWL,BOWL,1,0,0,0,100.0,0,1,100.0,PLAYING_XI,0,0,1,6,2026-02-25,1512764,0,0,0,0,Wickets: 2 → 60 | LBW/Bowled bonus: 1 → 8 | Maiden overs: 1 → 12 | Dot balls: 10 → 10 | Economy Rate: 1.5 → 6 | Announced: 1 → 4
Group 3,6,Ibrahim Zadran,Afghanistan,AFG,BAT,BAT,0,1,0,0,0.0,0,1,0.0,SUB,0,0,0,6,,nan,0,0,0,0,DID NOT PLAY
Group 3,6,Tim David,Australia,AUS,BAT,BAT,0,2,0,0,0.0,0,1,0.0,SUB,0,0,0,6,,nan,0,0,0,0,DID NOT PLAY
Group 3,6,Azmatullah Omarzai,Afghanistan,AFG,AR,AR,0,4,0,0,0.0,0,1,0.0,SUB,0,0,0,6,,nan,0,0,0,0,DID NOT PLAY
Group 3,6,Rashid Khan,Afghanistan,AFG,AR,AR,0,3,0,0,0.0,0,1,0.0,SUB,0,0,0,6,,nan,0,0,0,0,DID NOT PLAY
Group 4,6,Kusal Perera,Sri Lanka,SL,WK,WK,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,6,2026-02-25,1512764,0,0,0,0,DID NOT PLAY
Group 4,6,Aiden Markram,South Africa,SA,AR,BAT,1,0,1,0,206.0,50,2,412.0,PLAYING_XI,0,0,1,6,2026-02-26,1512765,1,0,0,0,Runs: 82 → 82 | Fours: 7 → 28 | Sixes: 4 → 24 | Runs milestone bonus: 82 → 12 | Strike Rate: 178.26 → 6 | Announced: 1 → 4
Group 4,6,Pathum Nissanka,Sri Lanka,SL,BAT,BAT,1,0,0,0,2.0,0,1,2.0,PLAYING_XI,0,0,1,6,2026-02-25,1512764,0,0,0,0,Duck: 0 → -2 | Announced: 1 → 4
Group 4,6,Faheem Ashraf,Pakistan,PAK,AR,AR,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,6,2026-02-24,1512763,0,0,0,0,DID NOT PLAY
Group 4,6,Mitchell Santner,New Zealand,NZ,AR,AR,1,0,0,0,140.0,0,1,140.0,PLAYING_XI,0,0,1,6,2026-02-25,1512764,0,0,0,0,Runs: 47 → 47 | Fours: 2 → 8 | Sixes: 4 → 24 | Runs milestone bonus: 47 → 4 | Wickets: 1 → 30 | Dot balls: 11 → 11 | Strike Rate: 180.77 → 6 | Economy Rate: 4.75 → 6 | Announced: 1 → 4
Group 4,6,Shivam Dube,India,IND,AR,AR,1,0,0,0,30.0,0,1,30.0,PLAYING_XI,0,0,1,6,2026-02-26,1512766,0,0,0,0,Wickets: 1 → 30 | Dot balls: 2 → 2 | Economy Rate: 23.0 → -6 | Announced: 1 → 4
Group 4,6,Jayden Seales,West Indies,WI,BOWL,BOWL,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,6,2026-02-26,1512765,0,0,0,0,DID NOT PLAY
Group 4,6,Josh Tongue,England,ENG,BOWL,BOWL,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,6,2026-02-24,1512763,0,0,0,0,DID NOT PLAY
Group 4,6,Kuldeep Yadav,India,IND,BOWL,BOWL,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,6,2026-02-26,1512766,0,0,0,0,DID NOT PLAY
Group 4,6,Usman Tariq,Pakistan,PAK,BOWL,BOWL,1,0,0,0,69.0,0,1,69.0,PLAYING_XI,0,0,1,6,2026-02-24,1512763,0,0,0,0,Wickets: 2 → 60 | Dot balls: 5 → 5 | Announced: 1 → 4
Group 4,6,Varun Chakaravarthy,India,IND,BOWL,BOWL,1,0,0,1,43.0,0,1,43.0,PLAYING_XI,0,0,1,6,2026-02-26,1512766,0,0,0,0,Wickets: 1 → 30 | Dot balls: 9 → 9 | Announced: 1 → 4
Group 4,6,Johnson Charles,West Indies,WI,WK,WK,0,2,0,0,0.0,0,1,0.0,SUB,0,0,0,6,2026-02-26,1512765,0,0,0,0,DID NOT PLAY
Group 4,6,Jason Smith,South Africa,SA,BAT,BAT,0,1,0,0,0.0,0,1,0.0,SUB,0,0,0,6,2026-02-26,1512765,0,0,0,0,DID NOT PLAY
Group 4,6,Mitchell Marsh,Australia,AUS,AR,AR,0,3,0,0,0.0,0,1,0.0,SUB,0,0,0,6,,nan,0,0,0,0,DID NOT PLAY
Group 4,6,Matthew Kuhnemann,Australia,AUS,BOWL,BOWL,0,4,0,0,0.0,0,1,0.0,SUB,0,0,0,6,,nan,0,0,0,0,DID NOT PLAY
Group 5,6,Tilak Varma,India,IND,BAT,WK,1,0,0,0,102.0,0,1,102.0,PLAYING_XI,0,0,1,6,2026-02-26,1512766,1,0,0,0,Runs: 44 → 44 | Fours: 3 → 12 | Sixes: 4 → 24 | Runs milestone bonus: 44 → 4 | Catches: 1 → 8 | Strike Rate: 275.0 → 6 | Announced: 1 → 4
Group 5,6,Mark Chapman,New Zealand,NZ,BAT,BAT,1,0,0,0,2.0,0,1,2.0,PLAYING_XI,0,0,1,6,2026-02-25,1512764,0,0,0,0,Duck: 0 → -2 | Announced: 1 → 4
Group 5,6,Sherfane Rutherford,West Indies,WI,BAT,BAT,1,0,1,0,22.0,0,2,44.0,PLAYING_XI,0,0,1,6,2026-02-26,1512765,0,0,0,0,Runs: 12 → 12 | Sixes: 1 → 6 | Announced: 1 → 4
Group 5,6,Cole McConchie,New Zealand,NZ,AR,AR,1,0,0,0,75.0,0,1,75.0,PLAYING_XI,0,0,1,6,2026-02-25,1512764,0,0,0,0,Runs: 31 → 31 | Fours: 3 → 12 | Sixes: 2 → 12 | Runs milestone bonus: 31 → 4 | Dot balls: 8 → 8 | Strike Rate: 134.78 → 2 | Economy Rate: 6.67 → 2 | Announced: 1 → 4
Group 5,6,Corbin Bosch,South Africa,SA,AR,AR,1,0,0,0,81.0,0,1,81.0,PLAYING_XI,0,0,1,6,2026-02-26,1512765,0,0,0,0,Wickets: 2 → 60 | Dot balls: 11 → 11 | Runout - indirect: 1 → 6 | Announced: 1 → 4
Group 5,6,Jamie Overton,England,ENG,AR,AR,1,0,0,0,102.0,0,1,102.0,PLAYING_XI,0,0,1,6,2026-02-24,1512763,0,0,0,0,Duck: 0 → -2 | Wickets: 2 → 60 | LBW/Bowled bonus: 2 → 16 | Dot balls: 8 → 8 | Catches: 2 → 16 | Announced: 1 → 4
Group 5,6,Kamindu Mendis,Sri Lanka,SL,AR,AR,1,0,0,0,65.0,0,1,65.0,PLAYING_XI,0,0,1,6,2026-02-25,1512764,0,0,0,0,Runs: 31 → 31 | Fours: 4 → 16 | Runs milestone bonus: 31 → 4 | Catches: 1 → 8 | Strike Rate: 134.78 → 2 | Announced: 1 → 4
Group 5,6,Kwena Maphaka,South Africa,SA,BOWL,BOWL,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,6,2026-02-26,1512765,0,0,0,0,DID NOT PLAY
Group 5,6,Maheesh Theekshana,Sri Lanka,SL,BOWL,BOWL,1,0,0,0,126.0,0,1,126.0,PLAYING_XI,0,0,1,6,2026-02-25,1512764,0,0,0,0,Runs: 1 → 1 | Wickets: 3 → 90 | LBW/Bowled bonus: 1 → 8 | 3-Wicket bonus: 3 → 4 | Dot balls: 11 → 11 | Catches: 1 → 8 | Announced: 1 → 4
Group 5,6,Mohammed Siraj,India,IND,BOWL,BOWL,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,6,2026-02-26,1512766,0,0,0,0,DID NOT PLAY
Group 5,6,Shamar Joseph,West Indies,WI,BOWL,BOWL,1,0,0,0,2.0,0,1,2.0,PLAYING_XI,0,0,1,6,2026-02-26,1512765,0,0,0,0,Dot balls: 4 → 4 | Economy Rate: 12.0 → -6 | Announced: 1 → 4
Group 5,6,Rahmanullah Gurbaz,Afghanistan,AFG,WK,WK,0,3,0,0,0.0,0,1,0.0,SUB,0,0,0,6,,nan,0,0,0,0,DID NOT PLAY
Group 5,6,Travis Head,Australia,AUS,BAT,BAT,0,4,0,0,0.0,0,1,0.0,SUB,0,0,0,6,,nan,0,0,0,0,DID NOT PLAY
Group 5,6,Glenn Maxwell,Australia,AUS,AR,AR,0,2,0,0,0.0,0,1,0.0,SUB,0,0,0,6,,nan,0,0,0,0,DID NOT PLAY
Group 5,6,Ben Dwarshuis,Australia,AUS,BOWL,BOWL,0,1,0,0,0.0,0,1,0.0,SUB,0,0,0,6,,nan,0,0,0,0,DID NOT PLAY
Group 6,6,Kamil Mishara,Sri Lanka,SL,WK,WK,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,6,2026-02-25,1512764,0,0,0,0,DID NOT PLAY
Group 6,6,Abhishek Sharma,India,IND,AR,BAT,1,0,0,0,121.0,0,1,121.0,PLAYING_XI,0,0,1,6,2026-02-26,1512766,1,0,0,0,Runs: 55 → 55 | Fours: 4 → 16 | Sixes: 4 → 24 | Runs milestone bonus: 55 → 8 | Catches: 1 → 8 | Strike Rate: 189.66 → 6 | Announced: 1 → 4
Group 6,6,Babar Azam,Pakistan,PAK,BAT,BAT,1,0,0,0,41.0,0,1,41.0,PLAYING_XI,0,0,1,6,2026-02-24,1512763,0,0,0,0,Runs: 25 → 25 | Fours: 2 → 8 | Runs milestone bonus: 25 → 4 | Announced: 1 → 4
Group 6,6,Dushan Hemantha,Sri Lanka,SL,AR,AR,0,5,0,0,14.0,0,1,14.0,PLAYING_XI,0,1,1,6,2026-02-25,1512764,0,0,0,0,Runs: 3 → 3 | Dot balls: 3 → 3 | Catches: 1 → 8 | Economy Rate: 11.0 → -4 | Announced: 1 → 4
Group 6,6,Jacob Bethell,England,ENG,AR,AR,1,0,0,0,30.0,0,1,30.0,PLAYING_XI,0,0,1,6,2026-02-24,1512763,0,0,0,0,Runs: 8 → 8 | Fours: 1 → 4 | Catches: 1 → 8 | Runout - indirect: 1 → 6 | Announced: 1 → 4
Group 6,6,Mohammad Nawaz,Pakistan,PAK,AR,AR,1,0,0,0,84.0,0,1,84.0,PLAYING_XI,0,0,1,6,2026-02-24,1512763,0,0,0,0,Duck: 0 → -2 | Wickets: 2 → 60 | LBW/Bowled bonus: 1 → 8 | Dot balls: 6 → 6 | Catches: 1 → 8 | Announced: 1 → 4
Group 6,6,Romario Shepherd,West Indies,WI,AR,AR,1,0,0,1,103.0,0,1,103.0,PLAYING_XI,0,0,1,6,2026-02-26,1512765,0,0,0,0,Runs: 52 → 52 | Fours: 3 → 12 | Sixes: 4 → 24 | Runs milestone bonus: 52 → 8 | Dot balls: 5 → 5 | Strike Rate: 140.54 → 2 | Economy Rate: 11.0 → -4 | Announced: 1 → 4
Group 6,6,Sam Curran,England,ENG,AR,AR,1,0,0,0,35.0,0,1,35.0,PLAYING_XI,0,0,1,6,2026-02-24,1512763,0,0,0,0,Runs: 16 → 16 | Fours: 1 → 4 | Dot balls: 3 → 3 | Catches: 1 → 8 | Announced: 1 → 4
Group 6,6,Keshav Maharaj,South Africa,SA,BOWL,BOWL,0,2,0,0,17.0,0,1,17.0,PLAYING_XI,0,1,1,6,2026-02-26,1512765,0,0,0,0,Dot balls: 7 → 7 | Catches: 1 → 8 | Economy Rate: 10.75 → -2 | Announced: 1 → 4
Group 6,6,Lockie Ferguson,New Zealand,NZ,BOWL,BOWL,1,0,1,0,8.0,0,2,16.0,PLAYING_XI,0,0,1,6,2026-02-25,1512764,0,0,0,0,Dot balls: 4 → 4 | Announced: 1 → 4
Group 6,6,Lungi Ngidi,South Africa,SA,BOWL,BOWL,1,0,0,0,118.0,0,1,118.0,PLAYING_XI,0,0,1,6,2026-02-26,1512765,0,0,0,0,Wickets: 3 → 90 | LBW/Bowled bonus: 1 → 8 | 3-Wicket bonus: 3 → 4 | Dot balls: 12 → 12 | Announced: 1 → 4
Group 6,6,Dewald Brevis,South Africa,SA,BAT,BAT,1,0,0,0,0.0,0,1,0.0,SUB,1,0,0,6,2026-02-26,1512765,0,0,0,0,DID NOT PLAY
Group 6,6,James Neesham,New Zealand,NZ,AR,AR,1,0,0,0,0.0,0,1,0.0,SUB,1,0,0,6,2026-02-25,1512764,0,0,0,0,DID NOT PLAY
Group 6,6,Mohammad Nabi,Afghanistan,AFG,AR,AR,0,3,0,0,0.0,0,1,0.0,SUB,0,0,0,6,,nan,0,0,0,0,DID NOT PLAY
Group 6,6,Adam Zampa,Australia,AUS,BOWL,BOWL,0,1,0,0,0.0,0,1,0.0,SUB,0,0,0,6,,nan,0,0,0,0,DID NOT PLAY
Group 6,6,Noor Ahmad,Afghanistan,AFG,BOWL,BOWL,0,4,0,0,0.0,0,1,0.0,SUB,0,0,0,6,,nan,0,0,0,0,DID NOT PLAY
Group 7,6,Kusal Mendis,Sri Lanka,SL,WK,WK,1,0,0,0,15.0,0,1,15.0,PLAYING_XI,0,0,1,6,2026-02-25,1512764,0,0,0,0,Runs: 11 → 11 | Fours: 1 → 4 | Strike Rate: 50.0 → -4 | Announced: 1 → 4
Group 7,6,Finn Allen,New Zealand,NZ,BAT,BAT,1,0,0,0,59.0,0,1,59.0,PLAYING_XI,0,0,1,6,2026-02-25,1512764,0,0,0,0,Runs: 23 → 23 | Fours: 3 → 12 | Sixes: 1 → 6 | Catches: 1 → 8 | Strike Rate: 176.92 → 6 | Announced: 1 → 4
Group 7,6,Rachin Ravindra,New Zealand,NZ,AR,BAT,1,0,0,0,259.0,50,1,259.0,PLAYING_XI,0,0,1,6,2026-02-25,1512764,1,0,0,0,Runs: 32 → 32 | Fours: 3 → 12 | Sixes: 1 → 6 | Runs milestone bonus: 32 → 4 | Wickets: 4 → 120 | 3-Wicket bonus: 4 → 8 | Dot balls: 11 → 11 | Catches: 1 → 8 | Strike Rate: 145.45 → 2 | Economy Rate: 6.75 → 2 | Announced: 1 → 4
Group 7,6,Suryakumar Yadav,India,IND,BAT,BAT,1,0,0,0,71.0,0,1,71.0,PLAYING_XI,0,0,1,6,2026-02-26,1512766,0,0,0,0,Runs: 33 → 33 | Fours: 3 → 12 | Sixes: 2 → 12 | Runs milestone bonus: 33 → 4 | Strike Rate: 253.85 → 6 | Announced: 1 → 4
Group 7,6,Glenn Phillips,New Zealand,NZ,AR,AR,1,0,0,0,77.0,0,1,77.0,PLAYING_XI,0,0,1,6,2026-02-25,1512764,0,0,0,0,Runs: 18 → 18 | Fours: 1 → 4 | Wickets: 1 → 30 | Dot balls: 9 → 9 | Catches: 1 → 8 | Economy Rate: 5.25 → 4 | Announced: 1 → 4
Group 7,6,Hardik Pandya,India,IND,AR,AR,1,0,1,0,158.0,50,2,316.0,PLAYING_XI,0,0,1,6,2026-02-26,1512766,0,0,0,0,Runs: 50 → 50 | Fours: 2 → 8 | Sixes: 4 → 24 | Runs milestone bonus: 50 → 8 | Dot balls: 8 → 8 | Strike Rate: 217.39 → 6 | Announced: 1 → 4
Group 7,6,Saim Ayub,Pakistan,PAK,AR,AR,1,0,0,0,14.0,0,1,14.0,PLAYING_XI,0,0,1,6,2026-02-24,1512763,0,0,0,0,Runs: 7 → 7 | Fours: 1 → 4 | Dot balls: 1 → 1 | Economy Rate: 10.5 → -2 | Announced: 1 → 4
Group 7,6,Shadab Khan,Pakistan,PAK,AR,AR,1,0,0,0,51.0,0,1,51.0,PLAYING_XI,0,0,1,6,2026-02-24,1512763,0,0,0,0,Runs: 23 → 23 | Fours: 4 → 16 | Dot balls: 4 → 4 | Strike Rate: 209.09 → 6 | Economy Rate: 10.33 → -2 | Announced: 1 → 4
Group 7,6,Will Jacks,England,ENG,AR,AR,1,0,0,0,48.0,0,1,48.0,PLAYING_XI,0,0,1,6,2026-02-24,1512763,0,0,0,0,Runs: 28 → 28 | Fours: 1 → 4 | Sixes: 2 → 12 | Runs milestone bonus: 28 → 4 | Dot balls: 2 → 2 | Economy Rate: 13.5 → -6 | Announced: 1 → 4
Group 7,6,Adil Rashid,England,ENG,BOWL,BOWL,1,0,0,0,45.0,0,1,45.0,PLAYING_XI,0,0,1,6,2026-02-24,1512763,0,0,0,0,Wickets: 1 → 30 | Dot balls: 11 → 11 | Announced: 1 → 4
Group 7,6,Dushmantha Chameera,Sri Lanka,SL,BOWL,BOWL,1,0,0,0,120.0,0,1,120.0,PLAYING_XI,0,0,1,6,2026-02-25,1512764,0,0,0,0,Runs: 7 → 7 | Wickets: 3 → 90 | LBW/Bowled bonus: 1 → 8 | 3-Wicket bonus: 3 → 4 | Dot balls: 11 → 11 | Strike Rate: 58.33 → -4 | Announced: 1 → 4
Group 7,6,Josh Inglis,Australia,AUS,WK,WK,0,6,0,0,0.0,0,1,0.0,SUB,0,0,0,6,,nan,0,0,0,0,DID NOT PLAY
Group 7,6,Ben Duckett,England,ENG,BAT,BAT,0,2,0,0,0.0,0,1,0.0,SUB,0,0,0,6,2026-02-24,1512763,0,0,0,0,DID NOT PLAY
Group 7,6,George Linde,South Africa,SA,AR,AR,0,5,0,0,0.0,0,1,0.0,SUB,0,0,0,6,2026-02-26,1512765,0,0,0,0,DID NOT PLAY
Group 7,6,Salman Agha,Pakistan,PAK,AR,AR,0,1,0,0,13.0,0,1,0.0,SUB,0,0,0,6,2026-02-24,1512763,0,0,0,0,Runs: 5 → 5 | Fours: 1 → 4 | Announced: 1 → 4
Group 7,6,Kagiso Rabada,South Africa,SA,BOWL,BOWL,0,3,0,0,79.0,0,1,0.0,SUB,0,0,0,6,2026-02-26,1512765,0,0,0,0,Wickets: 2 → 60 | Dot balls: 11 → 11 | Economy Rate: 5.5 → 4 | Announced: 1 → 4
Group 7,6,Kyle Jamieson,New Zealand,NZ,BOWL,BOWL,0,4,0,0,0.0,0,1,0.0,SUB,0,0,0,6,2026-02-25,1512764,0,0,0,0,DID NOT PLAY
Group 8,6,Devon Conway,New Zealand,NZ,WK,WK,1,0,0,0,0.0,0,1,0.0,PLAYING_XI,0,0,1,6,2026-02-25,1512764,0,0,0,0,DID NOT PLAY
Group 8,6,Quinton de Kock,South Africa,SA,WK,WK,1,0,0,0,135.0,0,1,135.0,PLAYING_XI,0,0,1,6,2026-02-26,1512765,0,0,0,0,Runs: 47 → 47 | Fours: 4 → 16 | Sixes: 4 → 24 | Runs milestone bonus: 47 → 4 | Catches: 3 → 24 | 3-catches bonus: 3 → 4 | Runout - indirect: 1 → 6 | Strike Rate: 195.83 → 6 | Announced: 1 → 4
Group 8,6,Ryan Rickelton,South Africa,SA,WK,WK,1,0,0,0,93.0,0,1,93.0,PLAYING_XI,0,0,1,6,2026-02-26,1512765,0,0,0,0,Runs: 45 → 45 | Fours: 4 → 16 | Sixes: 2 → 12 | Runs milestone bonus: 45 → 4 | Catches: 1 → 8 | Strike Rate: 166.67 → 4 | Announced: 1 → 4
Group 8,6,Harry Brook,England,ENG,BAT,BAT,1,0,1,0,240.0,50,2,480.0,PLAYING_XI,0,0,1,6,2026-02-24,1512763,0,0,0,0,Runs: 100 → 100 | Fours: 10 → 40 | Sixes: 4 → 24 | Runs milestone bonus: 100 → 16 | Strike Rate: 196.08 → 6 | Announced: 1 → 4
Group 8,6,Shimron Hetmyer,West Indies,WI,BAT,BAT,1,0,0,0,6.0,0,1,6.0,PLAYING_XI,0,0,1,6,2026-02-26,1512765,0,0,0,0,Runs: 2 → 2 | Announced: 1 → 4
Group 8,6,Dasun Shanaka,Sri Lanka,SL,AR,AR,1,0,0,0,7.0,0,1,7.0,PLAYING_XI,0,0,1,6,2026-02-25,1512764,0,0,0,0,Runs: 3 → 3 | Announced: 1 → 4
Group 8,6,Liam Dawson,England,ENG,AR,AR,1,0,0,0,129.0,0,1,129.0,PLAYING_XI,0,0,1,6,2026-02-24,1512763,0,0,0,0,Runs: 1 → 1 | Wickets: 3 → 90 | LBW/Bowled bonus: 1 → 8 | 3-Wicket bonus: 3 → 4 | Dot balls: 12 → 12 | Catches: 1 → 8 | Economy Rate: 6.0 → 2 | Announced: 1 → 4
