player_name_str,canonical_player_name,fantasy_points_final,points_pairs_str,nation_code,role,match_id,team1,team2,runs,balls_faced,fours,sixes,is_out,wickets,bowled_lbw_wickets,maidens,legal_balls_bowled,runs_conceded_by_bowler,dot_balls,catches,stumpings,runouts_direct,runouts_indirect,strike_rate,bowling_economy,played_match_flag,is_captain_flag,is_vicecaptain_flag,runs_points_int,boundary_points_int,six_points_int,milestone_bonus_points_int,duck_points_int,wicket_points_int,lbw_bowled_bonus_points_int,maiden_points_int,wicket_haul_bonus_points_int,dot_ball_points_int,catch_points_int,catch_3_bonus_points_int,stumping_points_int,runout_direct_points_int,runout_indirect_points_int,strike_rate_points_int,economy_rate_points_int,appearance_points_int,batting_points_int,bowling_points_int,fielding_points_int,base_total_points_int,captain_multiplier_int,final_total_points_int,fantasy_points_int,eligible_fantasy_points_int,match_date_x,match_label_x,team_code,json_name_key,match_date_y,match_label_y
R Powell,Rovman Powell,72,Runs: 34 → 34 | Fours: 3 → 12 | Sixes: 2 → 12 | Runs milestone bonus: 34 → 4 | Strike Rate: 178.95 → 6 | Announced: 1 → 4,WI,BAT,1512770,West Indies,India,34,19,3,2,0,0,0,0,0,0,0,0,0,0,0,178.95,0.0,1,0,0,34,12,12,4,0,0,0,0,0,0,0,0,0,0,0,6,0,4,62,0,0,72,1,72,72,72,,,West Indies,r powell,2026-03-01,West Indies vs India
JO Holder,Jason Holder,150,Runs: 37 → 37 | Fours: 2 → 8 | Sixes: 3 → 18 | Runs milestone bonus: 37 → 4 | Wickets: 2 → 60 | Dot balls: 7 → 7 | Catches: 1 → 8 | Strike Rate: 168.18 → 4 | Announced: 1 → 4,WI,AR,1512770,West Indies,India,37,22,2,3,0,2,0,0,24,38,7,1,0,0,0,168.18,9.5,1,0,0,37,8,18,4,0,60,0,0,0,7,8,0,0,0,0,4,0,4,67,60,8,150,1,150,150,150,,,West Indies,jo holder,2026-03-01,West Indies vs India
R Shepherd,Romario Shepherd,0,Dot balls: 2 → 2 | Economy Rate: 14.57 → -6 | Announced: 1 → 4,WI,AR,1512770,West Indies,India,0,0,0,0,0,0,0,0,14,34,2,0,0,0,0,0.0,14.57,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,-6,4,0,0,0,0,1,0,0,0,,,West Indies,r shepherd,2026-03-01,West Indies vs India
MW Forde,Matthew Forde,11,Dot balls: 7 → 7 | Announced: 1 → 4,WI,BOWL,1512770,West Indies,India,0,0,0,0,0,0,0,0,18,22,7,0,0,0,0,0.0,7.33,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,11,1,11,11,11,,,West Indies,mw forde,2026-03-01,West Indies vs India
G Motie,Gudakesh Motie,7,Dot balls: 3 → 3 | Announced: 1 → 4,WI,AR,1512770,West Indies,India,0,0,0,0,0,0,0,0,12,18,3,0,0,0,0,0.0,9.0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,7,1,7,7,7,,,West Indies,g motie,2026-03-01,West Indies vs India
AJ Hosein,Akeal Hosein,36,Wickets: 1 → 30 | Dot balls: 6 → 6 | Economy Rate: 11.0 → -4 | Announced: 1 → 4,WI,BOWL,1512770,West Indies,India,0,0,0,0,0,1,0,0,12,22,6,0,0,0,0,0.0,11.0,1,0,0,0,0,0,0,0,30,0,0,0,6,0,0,0,0,0,0,-4,4,0,30,0,36,1,36,36,36,,,West Indies,aj hosein,2026-03-01,West Indies vs India
S Joseph,Shamar Joseph,70,Wickets: 2 → 60 | Dot balls: 8 → 8 | Economy Rate: 10.5 → -2 | Announced: 1 → 4,WI,BOWL,1512770,West Indies,India,0,0,0,0,0,2,0,0,24,42,8,0,0,0,0,0.0,10.5,1,0,0,0,0,0,0,0,60,0,0,0,8,0,0,0,0,0,0,-2,4,0,60,0,70,1,70,70,70,,,West Indies,s joseph,2026-03-01,West Indies vs India
Abhishek Sharma,Abhishek Sharma,22,Runs: 10 → 10 | Fours: 2 → 8 | Announced: 1 → 4,IND,AR,1512770,West Indies,India,10,11,2,0,1,0,0,0,0,0,0,0,0,0,0,90.91,0.0,1,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,22,1,22,22,22,,,India,abhishek sharma,2026-03-01,West Indies vs India
SV Samson,Sanju Samson,207,Runs: 97 → 97 | Fours: 12 → 48 | Sixes: 4 → 24 | Runs milestone bonus: 97 → 12 | Catches: 2 → 16 | Strike Rate: 194.0 → 6 | Announced: 1 → 4,IND,WK,1512770,West Indies,India,97,50,12,4,0,0,0,0,0,0,0,2,0,0,0,194.0,0.0,1,0,0,97,48,24,12,0,0,0,0,0,0,16,0,0,0,0,6,0,4,181,0,16,207,1,207,207,207,,,India,sv samson,2026-03-01,West Indies vs India
Ishan Kishan,Ishan Kishan,22,Runs: 10 → 10 | Fours: 2 → 8 | Announced: 1 → 4,IND,WK,1512770,West Indies,India,10,6,2,0,1,0,0,0,0,0,0,0,0,0,0,166.67,0.0,1,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,22,1,22,22,22,,,India,ishan kishan,2026-03-01,West Indies vs India
SA Yadav,Suryakumar Yadav,40,Runs: 18 → 18 | Fours: 1 → 4 | Sixes: 1 → 6 | Catches: 1 → 8 | Announced: 1 → 4,IND,BAT,1512770,West Indies,India,18,16,1,1,1,0,0,0,0,0,0,1,0,0,0,112.5,0.0,1,0,0,18,4,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,28,0,8,40,1,40,40,40,,,India,sa yadav,2026-03-01,West Indies vs India
Tilak Varma,Tilak Varma,63,Runs: 27 → 27 | Fours: 4 → 16 | Sixes: 1 → 6 | Runs milestone bonus: 27 → 4 | Strike Rate: 180.0 → 6 | Announced: 1 → 4,IND,BAT,1512770,West Indies,India,27,15,4,1,1,0,0,0,0,0,0,0,0,0,0,180.0,0.0,1,0,0,27,16,6,4,0,0,0,0,0,0,0,0,0,0,0,6,0,4,53,0,0,63,1,63,63,63,,,India,tilak varma,2026-03-01,West Indies vs India
HH Pandya,Hardik Pandya,68,Runs: 17 → 17 | Fours: 2 → 8 | Wickets: 1 → 30 | Dot balls: 11 → 11 | Economy Rate: 10.0 → -2 | Announced: 1 → 4,IND,AR,1512770,West Indies,India,17,14,2,0,1,1,0,0,24,40,11,0,0,0,0,121.43,10.0,1,0,0,17,8,0,0,0,30,0,0,0,11,0,0,0,0,0,0,-2,4,25,30,0,68,1,68,68,68,,,India,hh pandya,2026-03-01,West Indies vs India
S Dube,Shivam Dube,20,Runs: 8 → 8 | Fours: 2 → 8 | Announced: 1 → 4,IND,AR,1512770,West Indies,India,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,200.0,0.0,1,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,20,1,20,20,20,,,India,s dube,2026-03-01,West Indies vs India
AR Patel,Axar Patel,13,Dot balls: 9 → 9 | Announced: 1 → 4,IND,AR,1512770,West Indies,India,0,0,0,0,0,0,0,0,24,35,9,0,0,0,0,0.0,8.75,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,13,1,13,13,13,,,India,ar patel,2026-03-01,West Indies vs India
Arshdeep Singh,Arshdeep Singh,10,Dot balls: 8 → 8 | Economy Rate: 10.75 → -2 | Announced: 1 → 4,IND,BOWL,1512770,West Indies,India,0,0,0,0,0,0,0,0,24,43,8,0,0,0,0,0.0,10.75,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,-2,4,0,0,0,10,1,10,10,10,,,India,arshdeep singh,2026-03-01,West Indies vs India
CV Varun,Varun Chakaravarthy,45,Wickets: 1 → 30 | LBW/Bowled bonus: 1 → 8 | Dot balls: 5 → 5 | Economy Rate: 10.0 → -2 | Announced: 1 → 4,IND,BOWL,1512770,West Indies,India,0,0,0,0,0,1,1,0,24,40,5,0,0,0,0,0.0,10.0,1,0,0,0,0,0,0,0,30,8,0,0,5,0,0,0,0,0,0,-2,4,0,38,0,45,1,45,45,45,,,India,cv varun,2026-03-01,West Indies vs India
JJ Bumrah,Jasprit Bumrah,71,Wickets: 2 → 60 | Dot balls: 7 → 7 | Announced: 1 → 4,IND,BOWL,1512770,West Indies,India,0,0,0,0,0,2,0,0,24,36,7,0,0,0,0,0.0,9.0,1,0,0,0,0,0,0,0,60,0,0,0,7,0,0,0,0,0,0,0,4,0,60,0,71,1,71,71,71,,,India,jj bumrah,2026-03-01,West Indies vs India
AK Markram,Aiden Markram,32,Runs: 18 → 18 | Fours: 1 → 4 | Sixes: 1 → 6 | Announced: 1 → 4,SA,AR,1512771,South Africa,New Zealand,18,20,1,1,1,0,0,0,0,0,0,0,0,0,0,90.0,0.0,1,0,0,18,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,0,0,32,1,32,32,32,,,South Africa,ak markram,2026-03-04,South Africa vs New Zealand
Q de Kock,Quinton de Kock,24,Runs: 10 → 10 | Fours: 1 → 4 | Sixes: 1 → 6 | Announced: 1 → 4,SA,WK,1512771,South Africa,New Zealand,10,8,1,1,1,0,0,0,0,0,0,0,0,0,0,125.0,0.0,1,0,0,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,0,24,1,24,24,24,,,South Africa,q de kock,2026-03-04,South Africa vs New Zealand
RD Rickelton,Ryan Rickelton,2,Duck: 0 → -2 | Announced: 1 → 4,SA,WK,1512771,South Africa,New Zealand,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,4,-2,0,0,2,1,2,2,2,,,South Africa,rd rickelton,2026-03-04,South Africa vs New Zealand
D Brevis,Dewald Brevis,66,Runs: 34 → 34 | Fours: 3 → 12 | Sixes: 2 → 12 | Runs milestone bonus: 34 → 4 | Announced: 1 → 4,SA,BAT,1512771,South Africa,New Zealand,34,27,3,2,1,0,0,0,0,0,0,0,0,0,0,125.93,0.0,1,0,0,34,12,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,62,0,0,66,1,66,66,66,,,South Africa,d brevis,2026-03-04,South Africa vs New Zealand
DA Miller,David Miller,10,Runs: 6 → 6 | Announced: 1 → 4,SA,BAT,1512771,South Africa,New Zealand,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,100.0,0.0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,10,1,10,10,10,,,South Africa,da miller,2026-03-04,South Africa vs New Zealand
T Stubbs,Tristan Stubbs,51,Runs: 29 → 29 | Fours: 2 → 8 | Sixes: 1 → 6 | Runs milestone bonus: 29 → 4 | Announced: 1 → 4,SA,WK,1512771,South Africa,New Zealand,29,23,2,1,1,0,0,0,0,0,0,0,0,0,0,126.09,0.0,1,0,0,29,8,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47,0,0,51,1,51,51,51,,,South Africa,t stubbs,2026-03-04,South Africa vs New Zealand
M Jansen,Marco Jansen,108,Runs: 55 → 55 | Fours: 2 → 8 | Sixes: 5 → 30 | Runs milestone bonus: 55 → 8 | Dot balls: 3 → 3 | Strike Rate: 183.33 → 6 | Economy Rate: 18.71 → -6 | Announced: 1 → 4,SA,AR,1512771,South Africa,New Zealand,55,30,2,5,0,0,0,0,17,53,3,0,0,0,0,183.33,18.71,1,0,0,55,8,30,8,0,0,0,0,0,3,0,0,0,0,0,6,-6,4,101,0,0,108,1,108,108,108,,,South Africa,m jansen,2026-03-04,South Africa vs New Zealand
C Bosch,Corbin Bosch,2,Runs: 2 → 2 | Dot balls: 2 → 2 | Economy Rate: 17.5 → -6 | Announced: 1 → 4,SA,AR,1512771,South Africa,New Zealand,2,3,0,0,1,0,0,0,12,35,2,0,0,0,0,66.67,17.5,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,-6,4,2,0,0,2,1,2,2,2,,,South Africa,c bosch,2026-03-04,South Africa vs New Zealand
K Rabada,Kagiso Rabada,48,Wickets: 1 → 30 | LBW/Bowled bonus: 1 → 8 | Dot balls: 6 → 6 | Announced: 1 → 4,SA,BOWL,1512771,South Africa,New Zealand,0,1,0,0,1,1,1,0,18,28,6,0,0,0,0,0.0,9.33,1,0,0,0,0,0,0,0,30,8,0,0,6,0,0,0,0,0,0,0,4,0,38,0,48,1,48,48,48,,,South Africa,k rabada,2026-03-04,South Africa vs New Zealand
KA Maharaj,Keshav Maharaj,6,Runs: 1 → 1 | Dot balls: 5 → 5 | Economy Rate: 11.0 → -4 | Announced: 1 → 4,SA,BOWL,1512771,South Africa,New Zealand,1,1,0,0,0,0,0,0,18,33,5,0,0,0,0,100.0,11.0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,-4,4,1,0,0,6,1,6,6,6,,,South Africa,ka maharaj,2026-03-04,South Africa vs New Zealand
L Ngidi,Lungi Ngidi,4,Dot balls: 4 → 4 | Economy Rate: 11.0 → -4 | Announced: 1 → 4,SA,BOWL,1512771,South Africa,New Zealand,0,0,0,0,0,0,0,0,12,22,4,0,0,0,0,0.0,11.0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,-4,4,0,0,0,4,1,4,4,4,,,South Africa,l ngidi,2026-03-04,South Africa vs New Zealand
TL Seifert,Tim Seifert,116,Runs: 58 → 58 | Fours: 7 → 28 | Sixes: 2 → 12 | Runs milestone bonus: 58 → 8 | Strike Rate: 175.76 → 6 | Announced: 1 → 4,NZ,WK,1512771,South Africa,New Zealand,58,33,7,2,1,0,0,0,0,0,0,0,0,0,0,175.76,0.0,1,0,0,58,28,12,8,0,0,0,0,0,0,0,0,0,0,0,6,0,4,106,0,0,116,1,116,116,116,,,New Zealand,tl seifert,2026-03-04,South Africa vs New Zealand
FH Allen,Finn Allen,222,Runs: 100 → 100 | Fours: 10 → 40 | Sixes: 8 → 48 | Runs milestone bonus: 100 → 16 | Catches: 1 → 8 | Strike Rate: 303.03 → 6 | Announced: 1 → 4,NZ,BAT,1512771,South Africa,New Zealand,100,33,10,8,0,0,0,0,0,0,0,1,0,0,0,303.03,0.0,1,0,0,100,40,48,16,0,0,0,0,0,0,8,0,0,0,0,6,0,4,204,0,8,222,1,222,222,222,,,New Zealand,fh allen,2026-03-04,South Africa vs New Zealand
R Ravindra,Rachin Ravindra,92,Runs: 13 → 13 | Fours: 2 → 8 | Wickets: 2 → 60 | Dot balls: 7 → 7 | Announced: 1 → 4,NZ,AR,1512771,South Africa,New Zealand,13,11,2,0,0,2,0,0,24,29,7,0,0,0,0,118.18,7.25,1,0,0,13,8,0,0,0,60,0,0,0,7,0,0,0,0,0,0,0,4,21,60,0,92,1,92,92,92,,,New Zealand,r ravindra,2026-03-04,South Africa vs New Zealand
GD Phillips,GD Phillips,4,Announced: 1 → 4,NZ,AR,1512771,South Africa,New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,1,4,4,4,,,,gd phillips,2026-03-04,South Africa vs New Zealand
MS Chapman,MS Chapman,4,Announced: 1 → 4,NZ,AR,1512771,South Africa,New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,1,4,4,4,,,,Mark Chapman,2026-03-04,South Africa vs New Zealand
DJ Mitchell,DJ Mitchell,20,Catches: 2 → 16 | Announced: 1 → 4,NZ,AR,1512771,South Africa,New Zealand,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,4,0,0,16,20,1,20,20,20,,,,dj mitchell,2026-03-04,South Africa vs New Zealand
MJ Santner,Mitchell Santner,23,Dot balls: 9 → 9 | Catches: 1 → 8 | Economy Rate: 6.25 → 2 | Announced: 1 → 4,NZ,AR,1512771,South Africa,New Zealand,0,0,0,0,0,0,0,0,24,25,9,1,0,0,0,0.0,6.25,1,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,2,4,0,0,8,23,1,23,23,23,,,New Zealand,mj santner,2026-03-04,South Africa vs New Zealand
JDS Neesham,James Neesham,40,Wickets: 1 → 30 | Dot balls: 4 → 4 | Catches: 1 → 8 | Economy Rate: 14.0 → -6 | Announced: 1 → 4,NZ,AR,1512771,South Africa,New Zealand,0,0,0,0,0,1,0,0,18,42,4,1,0,0,0,0.0,14.0,1,0,0,0,0,0,0,0,30,0,0,0,4,8,0,0,0,0,0,-6,4,0,30,8,40,1,40,40,40,,,New Zealand,jds neesham,2026-03-04,South Africa vs New Zealand
CE McConchie,Cole McConchie,67,Wickets: 2 → 60 | Dot balls: 3 → 3 | Announced: 1 → 4,NZ,AR,1512771,South Africa,New Zealand,0,0,0,0,0,2,0,0,6,9,3,0,0,0,0,0.0,9.0,1,0,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,0,0,0,4,0,60,0,67,1,67,67,67,,,New Zealand,ce mcconchie,2026-03-04,South Africa vs New Zealand
MJ Henry,Matt Henry,83,Wickets: 2 → 60 | LBW/Bowled bonus: 1 → 8 | Dot balls: 11 → 11 | Announced: 1 → 4,NZ,BOWL,1512771,South Africa,New Zealand,0,0,0,0,0,2,1,0,24,34,11,0,0,0,0,0.0,8.5,1,0,0,0,0,0,0,0,60,8,0,0,11,0,0,0,0,0,0,0,4,0,68,0,83,1,83,83,83,,,New Zealand,mj henry,2026-03-04,South Africa vs New Zealand
LH Ferguson,Lockie Ferguson,61,Wickets: 1 → 30 | LBW/Bowled bonus: 1 → 8 | Dot balls: 11 → 11 | Catches: 1 → 8 | Announced: 1 → 4,NZ,BOWL,1512771,South Africa,New Zealand,0,0,0,0,0,1,1,0,24,29,11,1,0,0,0,0.0,7.25,1,0,0,0,0,0,0,0,30,8,0,0,11,8,0,0,0,0,0,0,4,0,38,8,61,1,61,61,61,,,New Zealand,lh ferguson,2026-03-04,South Africa vs New Zealand
SV Samson,Sanju Samson,191,Runs: 89 → 89 | Fours: 8 → 32 | Sixes: 7 → 42 | Runs milestone bonus: 89 → 12 | Runout - indirect: 1 → 6 | Strike Rate: 211.9 → 6 | Announced: 1 → 4,IND,WK,1512772,India,England,89,42,8,7,1,0,0,0,0,0,0,0,0,0,1,211.9,0.0,1,0,0,89,32,42,12,0,0,0,0,0,0,0,0,0,0,6,6,0,4,175,0,6,191,1,191,191,191,,,India,sv samson,2026-03-05,India vs England
Abhishek Sharma,Abhishek Sharma,21,Runs: 9 → 9 | Fours: 2 → 8 | Announced: 1 → 4,IND,AR,1512772,India,England,9,7,2,0,1,0,0,0,0,0,0,0,0,0,0,128.57,0.0,1,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,21,1,21,21,21,,,India,abhishek sharma,2026-03-05,India vs England
Ishan Kishan,Ishan Kishan,81,Runs: 39 → 39 | Fours: 4 → 16 | Sixes: 2 → 12 | Runs milestone bonus: 39 → 4 | Strike Rate: 216.67 → 6 | Announced: 1 → 4,IND,WK,1512772,India,England,39,18,4,2,1,0,0,0,0,0,0,0,0,0,0,216.67,0.0,1,0,0,39,16,12,4,0,0,0,0,0,0,0,0,0,0,0,6,0,4,71,0,0,81,1,81,81,81,,,India,ishan kishan,2026-03-05,India vs England
S Dube,Shivam Dube,93,Runs: 43 → 43 | Fours: 1 → 4 | Sixes: 4 → 24 | Runs milestone bonus: 43 → 4 | Catches: 1 → 8 | Strike Rate: 172.0 → 6 | Announced: 1 → 4,IND,AR,1512772,India,England,43,25,1,4,0,0,0,0,6,22,0,1,0,0,0,172.0,22.0,1,0,0,43,4,24,4,0,0,0,0,0,0,8,0,0,0,0,6,0,4,75,0,8,93,1,93,93,93,,,India,s dube,2026-03-05,India vs England
SA Yadav,Suryakumar Yadav,21,Runs: 11 → 11 | Sixes: 1 → 6 | Announced: 1 → 4,IND,BAT,1512772,India,England,11,6,0,1,1,0,0,0,0,0,0,0,0,0,0,183.33,0.0,1,0,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,21,1,21,21,21,,,India,sa yadav,2026-03-05,India vs England
HH Pandya,Hardik Pandya,140,Runs: 27 → 27 | Fours: 3 → 12 | Sixes: 2 → 12 | Runs milestone bonus: 27 → 4 | Wickets: 2 → 60 | Dot balls: 9 → 9 | Runout - indirect: 1 → 6 | Strike Rate: 225.0 → 6 | Announced: 1 → 4,IND,AR,1512772,India,England,27,12,3,2,1,2,0,0,24,38,9,0,0,0,1,225.0,9.5,1,0,0,27,12,12,4,0,60,0,0,0,9,0,0,0,0,6,6,0,4,55,60,6,140,1,140,140,140,,,India,hh pandya,2026-03-05,India vs England
Tilak Varma,Tilak Varma,51,Runs: 21 → 21 | Sixes: 3 → 18 | Catches: 1 → 8 | Announced: 1 → 4,IND,BAT,1512772,India,England,21,7,0,3,1,0,0,0,0,0,0,1,0,0,0,300.0,0.0,1,0,0,21,0,18,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,39,0,8,51,1,51,51,51,,,India,tilak varma,2026-03-05,India vs England
AR Patel,Axar Patel,62,Runs: 2 → 2 | Wickets: 1 → 30 | LBW/Bowled bonus: 1 → 8 | Dot balls: 6 → 6 | Catches: 2 → 16 | Economy Rate: 11.67 → -4 | Announced: 1 → 4,IND,AR,1512772,India,England,2,2,0,0,0,1,1,0,18,35,6,2,0,0,0,100.0,11.67,1,0,0,2,0,0,0,0,30,8,0,0,6,16,0,0,0,0,0,-4,4,2,38,16,62,1,62,62,62,,,India,ar patel,2026-03-05,India vs England
CV Varun,Varun Chakaravarthy,39,Wickets: 1 → 30 | LBW/Bowled bonus: 1 → 8 | Dot balls: 3 → 3 | Economy Rate: 16.0 → -6 | Announced: 1 → 4,IND,BOWL,1512772,India,England,0,1,0,0,0,1,1,0,24,64,3,0,0,0,0,0.0,16.0,1,0,0,0,0,0,0,0,30,8,0,0,3,0,0,0,0,0,0,-6,4,0,38,0,39,1,39,39,39,,,India,cv varun,2026-03-05,India vs England
Arshdeep Singh,Arshdeep Singh,36,Wickets: 1 → 30 | Dot balls: 8 → 8 | Economy Rate: 12.75 → -6 | Announced: 1 → 4,IND,BOWL,1512772,India,England,0,0,0,0,0,1,0,0,24,51,8,0,0,0,0,0.0,12.75,1,0,0,0,0,0,0,0,30,0,0,0,8,0,0,0,0,0,0,-6,4,0,30,0,36,1,36,36,36,,,India,arshdeep singh,2026-03-05,India vs England
JJ Bumrah,Jasprit Bumrah,42,Wickets: 1 → 30 | Dot balls: 8 → 8 | Announced: 1 → 4,IND,BOWL,1512772,India,England,0,0,0,0,0,1,0,0,24,33,8,0,0,0,0,0.0,8.25,1,0,0,0,0,0,0,0,30,0,0,0,8,0,0,0,0,0,0,0,4,0,30,0,42,1,42,42,42,,,India,jj bumrah,2026-03-05,India vs England
PD Salt,Philip Salt,29,Runs: 5 → 5 | Fours: 1 → 4 | Catches: 2 → 16 | Announced: 1 → 4,ENG,WK,1512772,India,England,5,3,1,0,1,0,0,0,0,0,0,2,0,0,0,166.67,0.0,1,0,0,5,4,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,4,9,0,16,29,1,29,29,29,,,England,pd salt,2026-03-05,India vs England
JC Buttler,Jos Buttler,75,Runs: 25 → 25 | Fours: 4 → 16 | Sixes: 1 → 6 | Runs milestone bonus: 25 → 4 | Stumpings: 1 → 12 | Runout - indirect: 1 → 6 | Strike Rate: 147.06 → 2 | Announced: 1 → 4,ENG,WK,1512772,India,England,25,17,4,1,1,0,0,0,0,0,0,0,1,0,1,147.06,0.0,1,0,0,25,16,6,4,0,0,0,0,0,0,0,0,12,0,6,2,0,4,51,0,18,75,1,75,75,75,,,England,jc buttler,2026-03-05,India vs England
HC Brook,Harry Brook,27,Runs: 7 → 7 | Fours: 1 → 4 | Runout - direct: 1 → 12 | Announced: 1 → 4,ENG,BAT,1512772,India,England,7,6,1,0,1,0,0,0,0,0,0,0,0,1,0,116.67,0.0,1,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4,11,0,12,27,1,27,27,27,,,England,hc brook,2026-03-05,India vs England
JG Bethell,Jacob Bethell,211,Runs: 105 → 105 | Fours: 8 → 32 | Sixes: 7 → 42 | Runs milestone bonus: 105 → 16 | Runout - indirect: 1 → 6 | Strike Rate: 218.75 → 6 | Announced: 1 → 4,ENG,AR,1512772,India,England,105,48,8,7,1,0,0,0,0,0,0,0,0,0,1,218.75,0.0,1,0,0,105,32,42,16,0,0,0,0,0,0,0,0,0,0,6,6,0,4,195,0,6,211,1,211,211,211,,,England,jg bethell,2026-03-05,India vs England
T Banton,Tom Banton,37,Runs: 17 → 17 | Fours: 1 → 4 | Sixes: 2 → 12 | Announced: 1 → 4,ENG,WK,1512772,India,England,17,5,1,2,1,0,0,0,0,0,0,0,0,0,0,340.0,0.0,1,0,0,17,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,0,0,37,1,37,37,37,,,England,t banton,2026-03-05,India vs England
WG Jacks,Will Jacks,151,Runs: 35 → 35 | Fours: 4 → 16 | Sixes: 2 → 12 | Runs milestone bonus: 35 → 4 | Wickets: 2 → 60 | Dot balls: 8 → 8 | Catches: 1 → 8 | Strike Rate: 175.0 → 6 | Economy Rate: 10.0 → -2 | Announced: 1 → 4,ENG,AR,1512772,India,England,35,20,4,2,1,2,0,0,24,40,8,1,0,0,0,175.0,10.0,1,0,0,35,16,12,4,0,60,0,0,0,8,8,0,0,0,0,6,-2,4,67,60,8,151,1,151,151,151,,,England,wg jacks,2026-03-05,India vs England
SM Curran,Sam Curran,28,Runs: 18 → 18 | Fours: 2 → 8 | Dot balls: 4 → 4 | Economy Rate: 13.25 → -6 | Announced: 1 → 4,ENG,AR,1512772,India,England,18,14,2,0,1,0,0,0,24,53,4,0,0,0,0,128.57,13.25,1,0,0,18,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,-6,4,26,0,0,28,1,28,28,28,,,England,sm curran,2026-03-05,India vs England
J Overton,Jamie Overton,3,Runs: 2 → 2 | Dot balls: 3 → 3 | Economy Rate: 12.0 → -6 | Announced: 1 → 4,ENG,AR,1512772,India,England,2,3,0,0,0,0,0,0,18,36,3,0,0,0,0,66.67,12.0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,-6,4,2,0,0,3,1,3,3,3,,,England,j overton,2026-03-05,India vs England
JC Archer,Jofra Archer,82,Runs: 19 → 19 | Sixes: 3 → 18 | Wickets: 1 → 30 | LBW/Bowled bonus: 1 → 8 | Dot balls: 9 → 9 | Economy Rate: 15.25 → -6 | Announced: 1 → 4,ENG,BOWL,1512772,India,England,19,4,0,3,0,1,1,0,24,61,9,0,0,0,0,475.0,15.25,1,0,0,19,0,18,0,0,30,8,0,0,9,0,0,0,0,0,0,-6,4,37,38,0,82,1,82,82,82,,,England,jc archer,2026-03-05,India vs England
LA Dawson,Liam Dawson,4,Announced: 1 → 4,ENG,AR,1512772,India,England,0,0,0,0,0,0,0,0,6,19,0,0,0,0,0,0.0,19.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,1,4,4,4,,,England,la dawson,2026-03-05,India vs England
